HNRNPK	ABLIM2	REV3L	TTC19	MCM7	PDPR	SYNC
MTHFR	NAT14	KCNIP2	LEMD3	CCDC25	COQ7	USPL1
GNRH1	RPL13	VEZT	MCM9	RTN2	TMSB4Y	MYH14
SAMD1	PRPF6	PLA2G2C	OR7D2	TARS2	SLC37A2	SUN2
KLHL8	RASSF5	SORL1	PLSCR2	CSTF2T	MLX	SRP68
MPZL1	MYO5A	TMEM63A	PSMA6	PIGZ	ATG5	C17orf75
UEVLD	PRDM15	DCUN1D2	OMD	GNG5	MAN2B1	HK1
FCHSD1	VASN	MSN	NNT	ACLY	ZSCAN29	EMP2
A2ML1	ZNF74	CRNKL1	MTMR12	MAGEF1	ZNF155	SLC25A35
GABPB2	EXOSC9	HACL1	MTHFD1	SNX1	ADAMTS5	RUNX1
SET	MAGEH1	ENO4	IBA57	NKAIN4	SNX10	TMEM132E
LTC4S	TIGD7	ADAL	L3MBTL1	AC027644.4	DMC1	TTC32
AC135050.2	CASP2	OSBPL8	PDCL	ARHGAP31	ZNF740	PLA1A
TOP1	TXNL4A	NPDC1	CMTM2	ZNF335	KIRREL3	PIGV
SS18	FAM183A	LRRC6	BRSK1	CASP8AP2	MRPS14	SNRK
ARHGAP4	CPSF6	UTP11	UBE3A	GCN1	CPSF3	RGMB
TRPV1	AL117339.5	SEC31A	GTPBP2	KHDRBS1	CBWD6	AKR1A1
TSPAN33	DHX33	SRSF3	BAK1	PPP1CA	VAV2	KIF4A
ZNF609	FREM1	ACO1	P3H1	ZFPM1	HECTD1	NPFFR1
MLXIP	PRR13	NKRF	USE1	USP5	SRP14	DRG1
GPC5	SOD1	GMCL1	RAF1	POLR1A	SPHK2	ROPN1B
RNF135	MCRIP1	PLEKHG1	SMIM27	C1orf159	WTAP	RELB
HNRNPA1	TOPBP1	FAM76A	NLRP10	RCE1	ZEB2	SLC12A7
HGD	TAX1BP1	AKAP7	SLC25A32	KLHL4	SYTL3	LYPLA1
NPEPPS	CNTN5	AIP	KLC4	ZNF554	NCOA2	DUXB
ALKBH4	GRM5	ITFG2	CUL3	LGALS8	DDI2	ZNF613
SBNO1	ATP6V0B	SSBP3	RALY	ANKRD42	S100A11	C4orf47
IQCC	MTFMT	GOLGA4	PPIL3	GTF2A2	TPX2	DCTD
MYH13	MRPL44	MTCL1	CETN2	STAB1	RNPEPL1	OSTC
PCGF3	IQCJ-SCHIP1	RBM14-RBM4	ZSWIM5	KPNA1	SCAF11	DFFA
ORMDL3	PDCD6	WDFY1	GLYATL3	HPS5	SMG6	ASH2L
DPP8	RPGRIP1L	WDFY2	MTREX	TRIM25	SMARCB1	FGF18
MPP1	STX4	GNAI2	ARIH1	TRIM59	CAPSL	MCM3
MME	ZBED8	THUMPD2	ANKRD30A	BRINP2	SUPT20H	CCNJL
FN1	MICALL2	BCL2L2	MTIF2	MFN2	HLX	C20orf203
SERHL2	SLC22A4	C4orf36	COA4	UPF3B	FILIP1	ZNF491
FNDC5	VOPP1	TRIP4	DEGS1	AC068533.4	LSM1	ITGA2B
PLXNA2	RPS11	RABL6	EIF3E	DENR	GALNT10	YTHDF3
CLCC1	FBXO25	PLXNA1	TRMT61A	BAZ1A	C1orf43	UBE2Z
TRIP6	MTERF2	PCYOX1	CDC37L1	DKC1	CHM	TTC33
SLC1A2	MATK	EXOSC8	HPSE2	PAIP1	THNSL1	C19orf12
TET2	ACTR3B	GGA1	PDZK1	CDK10	CISD2	CPSF3
GNPDA2	HUS1	HNRNPC	ETNK1	PKP2	ALOX12B	DDX51
CDK16	SYNPR	EEF1AKMT2	NUP54	ENOX2	ZNF280C	SYN3
SH2B1	TAF5L	BRD3OS	TSPAN4	FAM49B	TAF9	TRIM69
TMEM70	ATP5IF1	ZNF304	MAGOHB	PCYOX1L	WDR90	MPLKIP
SERPINA1	KIF13B	LRRC40	ZNF610	AP000350.4	PDGFRA	NFKBIA
MAPK9	C15orf40	EDNRB	HERC1	ANGPTL1	TRIM35	KHDC1
WIPF1	FAM117B	CLIC5	PUM3	ZNF143	PDCD2	CCDC151
ZNF85	FCF1	PLSCR2	ENGASE	FICD	SLITRK5	PCDHB5
ACTR1B	TOX4	PALB2	SLC7A1	ZNF320	MFSD11	IL17RA
TMEM87B	LINGO1	GPR137	MOGS	VWCE	LAMP3	EIF3A
JOSD1	PSMB5	RTN2	GAPVD1	ARL8A	MKLN1	SLC38A1
WAS	TPT1	SLC22A14	FASTKD2	MED22	HAPLN2	PURB
ITGB5	MCFD2	DGKQ	POLR3H	SPATC1	HSPA8	SLC7A7
GNB4	GNB2	C2orf69	MRPS21	HINFP	RIC8A	ARHGAP6
DOCK11	AC116366.3	NIM1K	YAF2	BTBD10	AGGF1	RAD9B
DCAF11	GHITM	PRKACA	CTDP1	MON1A	SLC35F5	NEK10
ARL17B	EIF2B1	ORC3	WDR47	SRPRB	ASIC3	OSBP2
WASHC3	JMJD6	PPP1R26	ATP6V1A	EMC3	RAC1	CRYBA1
OSGEPL1	ABHD8	MTMR6	BTBD1	PLA2G12A	MPC2	MOGS
TP53INP1	PITPNA	MCUR1	CHMP4A	TMEM50A	RABL2B	ANKHD1
ANTXR2	ADCYAP1R1	CLCN4	SMPD2	TMEM181	ZNF845	TSNAXIP1
AC011462.1	ZNF92	MALT1	TIGD4	PCID2	ZNF233	CDRT1
TRAPPC6A	MRPL39	TTC23L	EVL	INPP4A	OSTF1	PPME1
ARHGAP15	DDX25	NEK6	ZXDB	HARS	RNASEH1	PRR18
RFXAP	ZNF667	PIGT	IKZF4	LARP6	SLC38A9	ADAL
RPS18	GUK1	C1orf194	ATP6V1FNB	GTF3C6	LRRC61	STUM
DSEL	CTDSPL2	RALGDS	SEC23IP	NMNAT1	MCM2	NDUFV3
RBBP6	B3GALT2	PTPN11	SCN3A	ZNF317	GRM7	AC008758.6
RCSD1	ISCA1	CAP1	NCBP3	LAPTM4B	JPH1	C12orf45
GRIA4	SUB1	ZNF513	OPLAH	HSPA4L	PDXK	COL7A1
AHRR	CSKMT	FAM24B	ATF7IP	LSP1	CSAD	JADE2
BMP5	MRPL55	AC091959.3	BNIP3L	AKR1A1	MINDY2	FADS1
GLRB	PPIG	IDH1	CSF3R	DNAJB6	PCDHB14	INTS13
RDH14	TWF1	POLR2M	ZNF567	NOP14	FAM217B	SUGP1
TRIM16L	ANKRD53	SDF2	E2F5	IDH3A	SEC23B	AC002310.5
ABHD16A	FLAD1	TTLL3	PYGB	LETM1	APBA2	RAVER1
AC011604.2	SRP72	WDR37	HLA-A	UTF1	ATRIP	FAM219A
ZNF718	NLRP1	TBP	NEMF	SNX29	RPL26L1	RIOK3
SNCAIP	ADAMTSL4	LRP1B	PTGFRN	METTL2B	LSM7	CCDC144A
ZBTB46	SMPD4	PAXX	WDPCP	LRRC40	ZNF687	KIF4B
HDGFL3	KPNB1	KIAA1191	FBXO28	AP5S1	HMBOX1	CLCN7
SLC35E3	NOL11	NOSIP	PET117	FAM160B1	SULT1A1	ZNF567
EPHX2	KATNA1	C5orf34	CUL7	RAB32	RAD52	CACNA2D1
CAPNS1	WDR48	HRK	MRPL2	C16orf95	ABCG4	RPA2
RREB1	EIF4A2	EWSR1	MKRN2	NAA60	DNAJC11	LAPTM4B
ASMTL	CHORDC1	ZCCHC17	SLC35C1	AMBRA1	RPN1	IGSF10
LMBRD2	FADD	CNNM4	SEPT1	JAKMIP2	C9orf50	ENDOV
EML5	GNL1	OSBPL7	KCNJ14	MTCP1	USB1	ITIH5
HDAC2	HECTD3	RIPPLY2	CGN	ABCB6	DAB2IP	TCHP
HNRNPH3	PPP4R1	MRPL47	GRN	ACTR2	ZFY	BHLHE40
NPAS1	STK11	CPSF4	PRRC1	LY6H	DCP1B	TEAD2
ZHX1-C8orf76	SRRD	FOXK2	NCOA5	WDR89	ARAP1	SGMS2
USP28	CAP1	LTN1	PPP2R3B	STK25	SHC4	FSHR
TANGO2	RABAC1	NT5DC1	STK16	PPP2R3B	ARMH3	POLR2J3
CDR2L	DUSP22	POLR2A	AGK	H2AFV	ME3	CYP39A1
AL590560.1	TMEM203	PAFAH1B2	TRIM33	AC092587.1	ARMC8	SLC39A13
PPCDC	SYNCRIP	AHCY	KMT2E	KLC1	DCLRE1C	RASGEF1A
LCORL	CUL7	TTC9C	EAF2	FAR1	METTL24	ZNRF1
CARNS1	ARMCX4	C1orf52	TTF1	ACMSD	HEXB	NPC2
FGD1	TTC33	STKLD1	FAM234A	PNKD	SCNN1D	CFAP97
RECQL	GAR1	DCTN5	FASTKD1	BCCIP	ATP5MPL	SAP30L
RHOT1	DMTF1	PITPNM1	ZNF264	TMEM107	SLC27A1	HESX1
NUCB1	KDM5C	KIAA0556	ARAF	TMEM259	CD164	UTP4
FOXK1	METTL3	C4orf33	C11orf96	FAXC	BX255925.3	CD47
TMEM240	VANGL1	PDXDC1	AL021997.3	HINT3	DNMT3B	CAND2
CTDSPL	THAP3	PIGG	RHBDD2	MFAP1	AC027644.4	POM121C
ASPRV1	LAMC3	RETN	SMARCE1	SSBP4	FURIN	SLC30A4
ZNF396	SUMO1	VCAN	QDPR	ZNF761	ADGRF3	DTX1
SMNDC1	ZNF718	JMY	PEX5L	LAMTOR4	ADPGK	POR
PKD2L2	IQGAP2	GOLGA2	NBAS	EIF4E2	TMEM63B	NOCT
NTN5	CDKL3	C3orf70	TBXAS1	RIMS3	TXNRD1	AMN1
UBXN6	DGUOK	PDCD10	WARS	SKIV2L	UQCRC2	VAV2
MFSD4B	COX11	NPHP4	EDC4	AASDHPPT	TTC27	EAF2
RPS28	GMEB1	DUSP12	EEPD1	ERICH2	UQCRH	GOLGA8T
DCT	MRPL42	RUFY3	RNF212	RABL2B	PARP8	HIST2H2AC
MAP3K3	CCDC173	FUK	OST4	UNC45A	PPIL6	ATP2A1
PIH1D1	PFDN1	LZTR1	DNAH14	PCNT	UBE2A	PRPF31
KCNQ1	CRMP1	PARD3B	PRR12	CPSF7	VILL	RAB2A
NAGLU	CBLL1	RNF213	SKAP1	TTC7A	ARMC9	HSD11B1
MEAF6	FAM8A1	RNPS1	OTUD5	ITGA2	UBA6	KLHL42
STX17	ATAT1	B4GALT5	UBE2L3	INTS11	BRINP3	HIST1H1D
CAPZA2	ALKBH4	SORT1	ARHGEF15	CLCN7	TLR7	RPUSD3
NGF	CXCL17	BNIPL	METTL23	CDC123	ZMIZ1	LAIR1
CASC4	DDX19A	MTHFD1L	CYP26B1	MRPL37	ECSIT	ZC3HAV1L
RAPGEF4	CD46	FAM91A1	NFKBIL1	THOP1	MTFR1	PHF6
STX16-NPEPL1	SEMA5B	FOXRED2	SLC35C2	WDR83OS	RMND5B	EIF3CL
ZNRF1	TMEM62	ZNF317	RPS6KB2	SNAP47	SUSD6	CPD
LRRC3	CSNK1G3	VAMP3	DENND4C	PTGES3	HPRT1	WNT2B
RUNDC1	SCAMP5	VPS37D	CSGALNACT1	PSMD14	APPBP2	CAPN1
IFT88	PRKAR2B	SLC19A2	PCGF6	FRMD6	WDR17	AMH
SOCS3	DPM1	HMGB1	RBM14-RBM4	BMX	ZNF362	DDHD1
CD2AP	FUS	GMPR	UBE3C	TIPRL	LETM1	BCL2L12
WBP1L	ZIC1	ZUP1	PP2D1	RNF123	DRC7	GARS
SUSD5	THOC5	CCDC106	TBC1D8B	POLR3B	LRRC8A	SRRT
SKP2	SSU72	SCNM1	AC017083.3	INKA2	CCL3	HNRNPA2B1
IPMK	FBXO4	FZD7	PWP1	ATP6V0A2	SLC15A4	MRPL27
KMT2C	C19orf38	RAB24	TMEM161A	SLC25A14	ZFP69	ZNF711
LBR	CPNE1	CDC42BPG	SLC30A5	MEX3C	MMS19	CLPTM1
COX18	ISYNA1	AC114490.2	WDR61	TUBA8	PSMC4	YJU2
NDST1	LAPTM4A	MAP4K4	RBM15	EFCAB10	CCDC152	GPKOW
THEM6	SRSF6	FAM8A1	CNOT9	FLVCR2	UBE2V1	SPRTN
IVNS1ABP	CHSY1	PHF13	ARHGEF5	POC1B	ADPRHL1	P4HB
CD37	HIST1H3A	AKIP1	BRPF3	ARL5A	ZNF330	FAM204A
CARHSP1	RECQL	RLBP1	SMPDL3A	SENP5	NDUFC1	NRIP2
HNRNPH2	MED29	RABAC1	DNASE1L3	DRG1	MAGED1	HIRA
NIPAL1	KHDC1	PPP1R12C	MYC	NAPG	AP2A1	CYHR1
TDRP	YWHAQ	GPR176	HDGFL3	GABRB3	KLHL8	CYSLTR1
PRPSAP2	CAMKK1	DUSP28	DDX5	PXDNL	PSG9	PTPRD
KIAA1551	RNF167	GOLGA3	IGHMBP2	NDST1	ARGLU1	ARMC1
CYP4V2	KBTBD12	ARID3B	COG1	PER1	AC090227.1	PTPRS
FAM19A5	RPGR	POLR3A	SCARB1	NPAS3	PIK3C2B	MN1
C7	SULT2B1	PACRG	POLA1	THAP12	TUBE1	POLR2A
COL4A2	EXOSC2	NDUFS2	DNAH10	HM13	SYMPK	CRTC1
CCNL1	USF1	NT5C	PNPLA4	HDLBP	RETREG2	C1orf100
ATF7IP	IMPDH2	GRIA4	TMEM59	STAU1	MEF2A	AC020915.5
THAP12	SHROOM1	MOB2	TBC1D2	EIF4B	TMED4	AC135050.2
STKLD1	TUBGCP4	DRD2	PPWD1	ZC3H11B	SERPIND1	CDK7
LRRC6	ECHS1	ALKBH4	RBBP8	AC073896.1	ARPC3	IGBP1
CDKN2AIPNL	NPIPB13	ASNSD1	SDHAF2	XAB2	CCNQ	MITF
GDI1	TM2D3	DNAL1	ZC3H12A	RSPRY1	ZNF234	FOXP3
RBPMS	HM13	DNAH3	DEPDC5	CR1L	KRAS	ERICH2
ATP2A1	PRKAA1	TBC1D17	ARF3	IPO9	IFITM2	FSIP1
TEPSIN	SREBF1	ZNF329	CREM	MAP10	TCHP	ITGA5
RBM10	NCOA7	AP1AR	SSR3	DDX5	RBM41	ITPR1
RFX5	SAMD14	MCTS1	PHF10	ENKD1	OAS1	UQCC2
AASDHPPT	UTP6	COL3A1	PPP4R2	SNAPC4	SPICE1	TOMM40
FOXN2	RPS27L	QPRT	CACNB3	PEX5	PHF20L1	ARID5A
ZNF446	PLA2G4C	PPP1R42	CDC26	ANKRD13D	MXRA8	HRH4
ANKRD12	LIN28B	MSTO1	YARS2	ABCB9	SLC18B1	ZNF675
SYNJ2BP-COX16	EIF1AX	MINDY2	USP9X	AC092647.5	HSP90AB1	TIGD5
AP003108.2	CD38	SWSAP1	NELL1	ANAPC7	NXPH1	RFXAP
ENKUR	PSMD8	AP3M1	DCLRE1A	ZNF616	ZNF205	FOS
AL021997.3	CASC4	KCNIP3	NFIB	CRAT	CYP4F12	EFHD2
RSPO2	TLE4	ZNF275	NFRKB	BHLHB9	ZNF302	RAB21
MFSD5	RSL24D1	PTDSS2	ZNF605	WDCP	MECOM	CLMP
ACOT1	MGAT2	ALCAM	TTC28	CBLL1	DSE	NSDHL
TRIM5	SCAF1	PSMA3	NAA38	AADAT	ZC3H6	GNL2
DNAH14	RALBP1	BLVRA	ZNF778	RNF44	CCDC25	ZPBP
ZMAT5	DERL2	CDADC1	ASCC3	DNAJC1	KIF21A	PIGA
NBPF3	GLYAT	CCNB1	MACC1	SNX32	PFN1	DRAXIN
CCDC88B	NUP155	ZYX	GALNT18	WDR37	WDR5B	TIMM21
SHC2	FRMD3	RIPOR3	ZNF99	SRSF3	AMELX	PI15
TBC1D19	CENPB	HES1	TAF11	GLE1	CLIC2	PELI1
EEF2	ZBTB5	HIKESHI	EXOSC2	MARK2	SGK3	FBXL12
ZNF836	IFNAR1	ANKRD65	UFD1	C17orf64	LSM4	ACYP1
DNAJC15	SUPT20H	MRM3	GXYLT1	ARV1	STEAP1B	SEMA3A
PPP3CB	ZFPM1	COMTD1	CCDC62	PRPF38B	IFRD2	SAAL1
C21orf58	RNF175	SELENON	TENT2	SUN2	ZBTB48	CFAP100
MRPS28	RIPOR1	TANK	MBD6	XPO5	SLC16A7	SAT2
CCDC65	RPS14	SLC38A5	STRN4	ATPAF2	UBA1	TPM2
IP6K3	TPM3	OTUD5	NVL	POLR1B	RGS17	SEC14L2
WDR24	NFIX	TLE3	NPPA	ZNF880	MAT2A	AP002884.3
TMEM53	CUBN	SDK2	TOR1AIP1	OPA1	TACC1	USP22
BRAF	ZNF207	PPIL3	HECTD2	GLB1	ENTPD4	GCNT1
C12orf60	SNRNP200	NAXD	PPP1R9B	PHLDB3	TTI1	ARL14EP
POLB	WDR45B	RNF20	PNKD	TOP3A	FAM78B	MYH9
OSMR	ATL1	AP3D1	C3orf14	DXO	FAM89A	FBXO7
SUSD6	TSPAN17	IMPG1	INTS11	TUBB2B	SLC25A12	FLII
ELOB	FBXO7	OXLD1	RNF8	B4GALT7	YJEFN3	HYAL1
KANK1	PCID2	YME1L1	FBXO33	ZNF527	SLC35B4	ECM1
TAOK1	MAK	SLC11A1	ZNF426	CEP152	IGDCC3	HGS
DDX60	MRPL46	LRRC42	SCNN1G	KCTD11	TTYH3	ZNF865
CABIN1	STAM	WBP2	SLC16A8	GTPBP1	SAE1	PHF1
E2F7	SLC25A43	COPS7A	MTCH1	PSMG1	STAT5B	DNAH8
DBX2	RBL1	ILVBL	TRIM26	PKNOX2	CRYGS	BBIP1
BRCC3	HACD2	ARL17B	GPR137	TFDP1	RPS19	FBXL6
NSD2	TXLNB	FMN1	PEX19	DGKQ	B3GALT1	SLC30A10
PERP	EAPP	INPP4A	MFN2	TXN2	LZTS3	C6orf201
RANBP10	MTHFD2	ACAP1	NAT10	HEXIM2	MVD	CTRL
DIP2A	SEMA6B	DNAJC14	CDC42BPA	COX17	PSMG4	DLG3
FAM204A	GTF3C6	MAN1B1	KMT5B	FAM69A	SSX2IP	NPIPA8
CDCA7L	GABARAPL2	CDIP1	ITGB1	ZNF77	PMS1	DGUOK
HDAC10	DLEC1	DCTN6	TTC3	ZNF442	FLII	CUTC
LRRC29	RRM1	CHMP4B	PARVA	WDHD1	RPAP2	RFX1
RMDN1	SRI	GFPT1	DPPA4	SGSM2	ACER3	CAPZA2
STK33	BTN2A1	ZMAT4	TESK1	REC8	CX3CL1	NUTM1
AC058822.1	METTL2B	ZNF490	MFAP3	PRPF8	SACS	TMEM150C
ST8SIA4	DEAF1	TMEM178A	ZNF333	AC005833.2	SPCS2	BBS5
CHODL	LRRC7	ANO5	USP7	SPSB2	TBC1D19	DCAF4L1
RARA	ZC3H7B	CRMP1	MTRNR2L4	PLPPR2	SMCO4	TFAP2A
MAML2	NPRL2	IMPA1	TBL1XR1	LRRC41	SP140L	GLO1
ZNF19	ERCC3	NEU3	TNKS	YIPF1	PDE5A	TCTA
ARRB2	SLC7A1	PDLIM3	AP1G1	MYLK	CHCHD5	CAPN6
AGRN	PMVK	ITGA8	ZNF768	STAT2	USP4	CATSPERG
GOLGA8N	ZNF442	ZNFX1	HSD17B12	SMOC2	ANP32E	APAF1
RNF138	PCGF3	RGL1	SLC30A6	RGS16	UXT	GMEB1
RGS7	LIMS1	NTM	BLID	PCBD1	GRM8	LYPD8
PCBP3	DUSP18	LRIT3	RPUSD3	DDX46	KRIT1	TRIM29
ZNF175	SLC26A6	CDAN1	ARID4A	SPI1	PRRT4	FCGRT
INSR	MGRN1	DIMT1	LRPPRC	GRINA	LRRC23	ANXA11
SEM1	TIMM22	C1RL	TGIF2-RAB5IF	RER1	NUDT13	JAZF1
SLC25A14	ZNF408	SAR1A	CCDC134	NAXD	FAM131B	CDK10
LHX5	YKT6	PDRG1	LAPTM5	B4GALNT4	GLS2	KCNMB3
FAM221B	DYNC1I2	TBC1D22B	ENTPD7	DNAJC2	IFI35	GAS2L1
HIPK1	PANK2	SELENOT	GFPT1	NCOA7	ZNF77	PPP1R16A
MAP1S	PABPC1L	CALD1	HMGN1	ZNF566	FBLN2	ZSCAN32
CNTD1	BST2	SMIM27	RNF168	POLR3A	IGFBP4	DYRK1B
ZFP1	GPN2	NFE2L2	UCP3	HSF2	AC087289.3	NAA20
PNMA8A	DPYSL5	NUDT15	PCK2	C1orf123	KLHL13	FADS3
DCLRE1C	AP1M2	GPR61	TSNAX	TAF4	ATP23	AC096887.1
ZNF654	LSM12	FAM210A	PPM1B	ZNF480	BBIP1	ATP13A1
SLFN5	MCM3AP	HACD2	COL8A2	ESF1	HSD17B1	RRAGC
DTNA	JUP	FBXL19	PUDP	ARMC5	ZNF133	SH3GLB1
CCDC61	ZNF630	MRPL10	ASTE1	ANTXR2	CERS4	LYVE1
ATP6AP1	SELENOF	CAP2	CASP1	SNRPA1	LAP3	OTUD6B
RAG2	SRFBP1	LRRC10B	POFUT1	OCEL1	APTX	TMEM120B
ERICH6B	MAMDC2	STK16	HTRA4	EIF2B3	XPA	GTPBP1
BRPF3	CNTLN	SHARPIN	UCHL5	CDK17	POLR3B	SELENOI
GAS8	TRMT11	FBXW5	KLHL28	RNF114	MCM5	TBR1
ADAM10	HLTF	SNX4	ARFGAP1	DHX37	MRPS26	ZNF267
EBP	BCAP29	SEPT7	GPR55	ADAL	RXRB	DBR1
SLC23A2	SUN2	TRIM2	TFAP2A	TLCD1	TJP2	OXCT1
TNC	CHODL	ELL	BOLA1	VPS9D1	DENND5A	RPA3
TMEM245	NXPH4	SF1	TOGARAM1	PABPC3	PINLYP	ZNF880
TSPAN14	ZNF131	DENND4A	HMGXB3	LTN1	PRSS54	SPTAN1
SLC46A2	FCHSD1	CSGALNACT2	SRSF3	WDR1	CASP3	TMED4
LEMD2	WWP1	GLIPR2	SLC39A9	MAP3K7	TRPM7	ADAMTS7
CIC	ZNF75D	UTP20	APBB1IP	SMIM37	STRADA	GLYAT
FBXO6	PSMD12	MIPEP	FNDC1	SFXN5	ADAMTSL3	SNX16
PCED1B	ERMAP	APOBEC2	FITM1	ARMCX1	TTC23L	KLHDC7A
MLLT6	SSR2	EIF3J	ZMYM6	NARFL	PRPSAP2	DENND6B
TMED7-TICAM2	MAPK13	GLRB	PSME1	FAM81B	TUBGCP3	GTF2H3
IFT80	RAD21	CSF1R	RNF167	LCT	GTF2H2	AC010325.1
EXD2	STXBP1	ZNF71	NDUFAF6	SETD1B	TMEM219	POMT1
CISD3	MRPL9	NDP	VAC14	ULK4	CR1L	GORASP2
DMXL2	DKK2	CARD9	TDRKH	BLOC1S4	ADO	GFOD1
TERB1	BEX4	RCOR2	PSMD11	LIN54	MTHFR	METTL9
MYL6B	ZBTB8OS	EIF3L	KCNJ15	ITPA	ARMCX2	HPF1
PRDX5	HPSE	URGCP	STX5	FAM192A	PCMTD2	C2orf49
CALD1	GART	SH3GL1	CCDC66	THOC7	ATP5MC2	DNAJC27
MPG	EIF2B2	EIF4B	ANKRD13B	DTNBP1	TIMM10	SS18L1
SLC35A2	RSL1D1	SNAP29	DNM1L	UXS1	GIMAP4	CHST14
MYCBP2	TADA1	GBF1	FANCB	ELAC2	ZNF575	DPM1
C8orf37	UBFD1	PAK1IP1	ARHGEF28	RNF8	ZNF599	MACROD2
TIAL1	PHF11	MIA2	PDCD6	SMG1	C1QA	DDX52
ASXL1	PIGC	FAM135B	NDRG2	SLC23A2	SCN9A	GPN1
RETSAT	SPTLC3	PSD3	WIPI2	FOXO6	ZNF70	CCDC92
MCM5	TWISTNB	USP15	KBTBD4	ZNF66	MRGBP	TMEM259
KIF24	ACAD8	LRRC45	ARMCX1	ANK2	GMFG	CPSF1
NR2E1	FAM161A	RMND5A	TALDO1	B3GNT2	KLHL4	CHTOP
B9D1	FBXO22	RNF167	TBX19	NNT	TMX3	MOB2
MROH6	TMEM120A	HIST1H3E	APEX2	ZCCHC14	GPR19	TBC1D12
JUN	G2E3	LRWD1	ZC3H8	VSIG4	WASHC1	GTF2A1
TTC23L	SNN	ACTR3	C1orf216	FILIP1L	KIF2C	WDR72
GPRASP1	AFF3	AC013470.2	GNG2	COTL1	UHRF1BP1	ADPRHL2
TSPAN19	PIH1D2	PDCD11	SYNRG	HCFC1	CGGBP1	PLAU
MVB12B	SPRTN	NBEAL2	MPP1	UBE2N	RALGAPA2	CCDC65
FKBP8	ANKRD40	PTPRG	ARHGEF26	ADGRG7	MFSD8	ESRRA
PCED1A	CIZ1	SNX19	METTL17	PNPO	MFN1	PGBD1
MNT	CIAO1	FOXO1	LRRC75A	CHCHD3	PTGR1	PLP2
ZWILCH	PTPRS	NUDT16L1	KIAA0319	IL20RA	MYLK4	RNF34
HEXDC	SIPA1L2	ARMCX2	FLI1	SEC23IP	EXT1	MYO1G
WASF3	PCDH8	HDLBP	HAL	BCL2L13	CYFIP1	RWDD3
HIBCH	AIMP2	MPP1	C1orf167	EIF2B4	SAMD15	SRI
VCPIP1	PYURF	ARIH2	GSG1L	AP2A1	XRCC3	KLF6
ZNF253	FBXL16	HACD3	ZFYVE9	SIKE1	NATD1	KRBA1
FIG4	CMTM4	PILRB	ERI3	GATD1	CPEB2	ZDHHC7
MAPK8IP2	TXNRD1	FAT4	MOXD1	ATP5F1C	PNRC2	C4orf33
CCDC17	UBXN8	ADCY3	LRRIQ3	CPNE9	LYRM7	RNH1
RAB2B	IARS	EFTUD2	GPS1	CFAP126	SETD3	SGCB
CBX3	QDPR	MAP3K11	PUM2	DLAT	MGA	RNF145
TBPL1	PPP1R14C	VWA5A	SZRD1	SEC13	PAXBP1	USP14
KLHDC2	ZNF461	TRAP1	GLMN	CSDE1	FAM208B	SLC22A10
ATXN7L2	RBM22	CFAP46	NDUFB1	PNMA8C	ARL14EP	FITM2
HNRNPLL	ZNF202	STX18	FZD3	PKDREJ	UCHL1	BTBD3
TBKBP1	SOCS6	CCNF	GANAB	PCDH12	CNTN5	ADRA1A
TXNDC11	TMEM223	CARM1	ZNF558	ZFHX3	CDC73	CCDC78
SELENOW	BOC	FA2H	TOX4	MAPK8IP3	SHARPIN	TOX4
PRRX2	APOC1	ACOT2	SERPINB7	PRRC2B	HVCN1	FBXO25
HIST1H1A	AKIP1	GSTM3	MPLKIP	STX5	ZDHHC16	THAP2
CATSPERB	BRD1	INPP5A	RAD18	SMIM30	DEF8	LMBRD2
MAD2L1	RARRES1	HPN	ATRN	CUEDC2	CSRP3	RAD23B
MPP7	PELI1	ZCCHC8	ALG5	FUCA1	PLEKHM2	CCHCR1
FGD4	YPEL2	HDAC3	URGCP-MRPS24	SLC27A3	MRPL14	DEDD
ZFYVE21	TCEA2	GCN1	C2orf42	TRIM16	ZSCAN18	TTYH1
AKAP17A	TCP1	SCN2A	REN	TRIM69	ZNF346	RNF4
OPRM1	ZFYVE27	FYTTD1	KPNA1	CCDC178	GBA	MX1
CFL1	MXD1	MAP2K7	ISPD	ZXDB	HAGH	ZNF844
VGF	KLC2	DNAH8	FAF1	LAMC1	NME9	GPR63
SLC27A1	GPALPP1	NRBP2	PPDPF	ULK3	FIS1	TRIP10
PILRA	MOGS	CCT3	LRRC4B	TADA2B	MOGS	THOC5
DRAM2	TM2D2	XPO5	FLAD1	PPP1R11	MCEE	SPATA24
TBC1D17	PISD	CSTF2T	VCPIP1	CNOT9	POGK	PLBD2
SDF2L1	RNF41	CTSS	GTF2F2	GALT	MRPL51	CCDC90B
HMCES	MYL6B	PRR14	SLC50A1	FAM69B	ATF6	VPS35
KBTBD6	DUSP12	AC092329.3	HNRNPUL2-BSCL2	GPR162	DTWD1	LRRD1
SCD	CCNJL	PAPSS2	ARMCX5	CASP1	AC090360.1	DARS2
TMEM134	MACO1	TMEM212	OGFOD1	IL17RA	ITGB2	EIF2AK1
TRAPPC2	HDGFL3	DCAF5	HARBI1	GAMT	MINK1	GVQW3
NPHP1	CIAPIN1	VWC2L	XPO4	SLC35E1	MYO1C	AC011604.2
KAT7	CSNK1G2	ZBBX	CDK14	ZNF57	CNDP2	ZMYND12
TMEM30A	AC004076.1	XYLB	ELAVL3	PLAGL2	DUSP28	UBE2O
